Time outerCorrector residual
0.094 6 0.00509299
0.094 7 0.00214059
0.094 8 0.000815381
0.094 9 0.000135408
0.094 10 9.71259e-06
0.0942 1 1
0.0942 2 0.999055
0.0942 3 0.523685
0.0942 4 0.690658
0.0942 5 0.0270715
0.0942 6 0.0106413
0.0942 7 0.00367932
0.0942 8 0.00151741
0.0942 9 9.02893e-05
0.0944 1 1
0.0944 2 0.999034
0.0944 3 0.484275
0.0944 4 0.677228
0.0944 5 0.0279137
0.0944 6 0.0105893
0.0944 7 0.00341788
0.0944 8 0.0014911
0.0944 9 6.87659e-05
0.0946 1 0.837389
0.0946 2 0.836539
0.0946 3 0.403573
0.0946 4 0.553395
0.0946 5 0.0229826
0.0946 6 0.00910014
0.0946 7 0.00286013
0.0946 8 0.00111991
0.0946 9 0.000241521
0.0946 10 4.67943e-05
0.0948 1 0.442432
0.0948 2 0.442003
0.0948 3 0.255429
0.0948 4 0.311964
0.0948 5 0.012395
0.0948 6 0.00487082
0.0948 7 0.00183461
0.0948 8 0.000752374
0.0948 9 3.882e-05
0.095 1 0.264045
0.095 2 0.263839
0.095 3 0.20263
0.095 4 0.183415
0.095 5 0.00656071
0.095 6 0.00303172
0.095 7 0.00141472
0.095 8 0.000422997
0.095 9 3.66029e-05
0.0952 1 0.152167
0.0952 2 0.152076
0.0952 3 0.187117
0.0952 4 0.0758559
0.0952 5 0.004344
0.0952 6 0.00242272
0.0952 7 0.000700551
0.0952 8 0.00022333
0.0952 9 7.36465e-05
0.0954 1 0.0935339
0.0954 2 0.0934812
0.0954 3 0.194791
0.0954 4 0.0157568
0.0954 5 0.005433
0.0954 6 0.00115498
0.0954 7 0.000237471
0.0954 8 6.12679e-05
0.0956 1 0.141479
0.0956 2 0.141457
0.0956 3 0.221848
0.0956 4 0.0456804
0.0956 5 0.00436446
0.0956 6 0.00214702
0.0956 7 0.000644678
0.0956 8 0.000222269
0.0956 9 5.99759e-05
0.0958 1 0.277534
0.0958 2 0.277382
0.0958 3 0.280926
0.0958 4 0.160683
0.0958 5 0.00619869
0.0958 6 0.00329886
0.0958 7 0.00146709
0.0958 8 0.000238427
0.0958 9 2.92919e-05
0.096 1 0.527629
0.096 2 0.527269
0.096 3 0.405098
0.096 4 0.332758
0.096 5 0.0132103
0.096 6 0.00539057
0.096 7 0.00262608
0.096 8 0.000827001
0.096 9 7.49866e-05
0.0962 1 1
0.0962 2 0.999143
0.0962 3 0.652622
0.0962 4 0.571508
0.0962 5 0.0235494
0.0962 6 0.00825928
0.0962 7 0.00407149
0.0962 8 0.00161166
0.0962 9 2.5947e-05
0.0964 1 1
0.0964 2 0.999034
0.0964 3 0.603215
0.0964 4 0.594024
0.0964 5 0.024971
0.0964 6 0.00828999
0.0964 7 0.00390593
0.0964 8 0.00165038
0.0964 9 2.31921e-05
0.0966 1 0.608142
0.0966 2 0.607628
0.0966 3 0.364864
0.0966 4 0.391389
0.0966 5 0.0165327
0.0966 6 0.00564314
0.0966 7 0.00252169
0.0966 8 0.00103856
0.0966 9 2.49062e-05
0.0968 1 0.367518
0.0968 2 0.367258
0.0968 3 0.239443
0.0968 4 0.249189
0.0968 5 0.0103635
0.0968 6 0.00385512
0.0968 7 0.00173118
0.0968 8 0.000772355
0.0968 9 2.75073e-05
0.097 1 0.224118
0.097 2 0.223966
0.097 3 0.180499
0.097 4 0.149794
0.097 5 0.0059306
0.097 6 0.00258489
0.097 7 0.00124059
0.097 8 0.000484186
0.097 9 4.33632e-05
0.0972 1 0.12299
0.0972 2 0.122959
0.0972 3 0.151903
0.0972 4 0.0599977
0.0972 5 0.00397886
0.0972 6 0.00207413
0.0972 7 0.000575231
0.0972 8 0.000203238
0.0972 9 3.54008e-06
0.0974 1 0.0705382
0.0974 2 0.0704683
0.0974 3 0.143067
0.0974 4 0.0150977
0.0974 5 0.00624066
0.0974 6 0.00108239
0.0974 7 0.000170068
0.0974 8 4.24869e-05
0.0976 1 0.128737
0.0976 2 0.128674
0.0976 3 0.14713
0.0976 4 0.0693899
0.0976 5 0.00414336
0.0976 6 0.00210223
0.0976 7 0.000642838
0.0976 8 0.000226504
0.0976 9 3.77847e-06
0.0978 1 0.251859
0.0978 2 0.251711
0.0978 3 0.168292
0.0978 4 0.170795
0.0978 5 0.00646276
0.0978 6 0.00284432
0.0978 7 0.00131018
0.0978 8 0.000543498
0.0978 9 8.68542e-05
0.098 1 0.42411
0.098 2 0.423857
0.098 3 0.206307
0.098 4 0.260966
0.098 5 0.0107448
0.098 6 0.00456488
0.098 7 0.00165174
0.098 8 0.000646815
0.098 9 0.000187502
0.098 10 4.04649e-05
0.0982 1 0.592989
0.0982 2 0.592498
0.0982 3 0.244521
0.0982 4 0.326183
0.0982 5 0.0136262
0.0982 6 0.00550245
0.0982 7 0.001644
0.0982 8 0.000633324
0.0982 9 0.000139986
0.0982 10 1.4465e-05
0.0984 1 0.570152
0.0984 2 0.569661
0.0984 3 0.221492
0.0984 4 0.311667
0.0984 5 0.0126297
0.0984 6 0.00516414
0.0984 7 0.00155684
0.0984 8 0.000587586
0.0984 9 0.000137136
0.0984 10 1.96374e-05
0.0986 1 0.417357
0.0986 2 0.417073
0.0986 3 0.168807
0.0986 4 0.244777
0.0986 5 0.00936811
0.0986 6 0.00397806
0.0986 7 0.00142584
0.0986 8 0.000573828
0.0986 9 0.000221573
0.0986 10 6.40697e-05
0.0988 1 0.280426
0.0988 2 0.280234
0.0988 3 0.132424
0.0988 4 0.181237
0.0988 5 0.00647915
0.0988 6 0.00277101
0.0988 7 0.00117472
0.0988 8 0.000515241
0.0988 9 0.000151157
0.0988 10 2.84232e-05
0.099 1 0.17375
0.099 2 0.173702
0.099 3 0.112156
0.099 4 0.121015
0.099 5 0.00408102
0.099 6 0.00186674
0.099 7 0.000918974
0.099 8 0.000386509
0.099 9 2.18739e-05
0.0992 1 0.0875276
0.0992 2 0.0875124
0.0992 3 0.102804
0.0992 4 0.0445694
0.0992 5 0.00247378
0.0992 6 0.0012797
0.0992 7 0.000453707
0.0992 8 0.000163089
0.0992 9 3.28797e-05
0.0994 1 0.0501082
0.0994 2 0.0500649
0.0994 3 0.102761
0.0994 4 0.00608807
0.0994 5 0.00196094
0.0994 6 0.000635671
0.0994 7 0.000245786
0.0994 8 3.2511e-05
0.0996 1 0.120879
0.0996 2 0.120911
0.0996 3 0.104663
0.0996 4 0.0770474
0.0996 5 0.00278495
0.0996 6 0.0014206
0.0996 7 0.000677705
0.0996 8 0.000252495
0.0996 9 3.54815e-06
0.0998 1 0.229022
0.0998 2 0.228926
0.0998 3 0.112768
0.0998 4 0.144934
0.0998 5 0.00513729
0.0998 6 0.00189923
0.0998 7 0.000850751
0.0998 8 0.000413011
0.0998 9 6.21149e-05
0.1 1 0.354901
0.1 2 0.354623
0.1 3 0.121084
0.1 4 0.181927
0.1 5 0.00696189
0.1 6 0.00218129
0.1 7 0.000832912
0.1 8 0.000425313
0.1 9 2.02196e-05
0.1002 1 0.449847
0.1002 2 0.449452
0.1002 3 0.119503
0.1002 4 0.190411
0.1002 5 0.00822605
0.1002 6 0.00222227
0.1002 7 0.00066595
0.1002 8 0.000320528
0.1002 9 6.43766e-05
0.1004 1 0.433498
0.1004 2 0.433149
0.1004 3 0.0914294
0.1004 4 0.153981
0.1004 5 0.00794521
0.1004 6 0.00246096
0.1004 7 0.000752
0.1004 8 0.000326993
0.1004 9 5.6945e-05
0.1006 1 0.338439
0.1006 2 0.338186
0.1006 3 0.0594395
0.1006 4 0.102471
0.1006 5 0.00683383
0.1006 6 0.00249155
0.1006 7 0.000873655
0.1006 8 0.000334714
0.1006 9 6.23604e-05
0.1008 1 0.235345
0.1008 2 0.235113
0.1008 3 0.0387992
0.1008 4 0.0655963
0.1008 5 0.00559286
0.1008 6 0.00216151
0.1008 7 0.00081181
0.1008 8 0.000304306
0.1008 9 3.99268e-05
0.101 1 0.14243
0.101 2 0.14229
0.101 3 0.0253229
0.101 4 0.0409618
0.101 5 0.00431567
0.101 6 0.0016949
0.101 7 0.000730696
0.101 8 0.000212318
0.101 9 2.5883e-05
0.1012 1 0.0575526
0.1012 2 0.0574996
0.1012 3 0.0167687
0.1012 4 0.0227124
0.1012 5 0.00253663
0.1012 6 0.000772294
0.1012 7 0.00042008
0.1012 8 0.000194133
0.1012 9 1.95013e-06
0.1014 1 0.0304994
0.1014 2 0.0304748
0.1014 3 0.0122318
0.1014 4 0.0117248
0.1014 5 0.00153276
0.1014 6 0.000205517
0.1014 7 0.000126701
0.1014 8 9.36443e-06
0.1016 1 0.122746
0.1016 2 0.122645
0.1016 3 0.0119585
0.1016 4 0.0118334
0.1016 5 0.00139899
0.1016 6 0.000316856
0.1016 7 0.000113537
0.1016 8 5.57442e-05
0.1018 1 0.230354
0.1018 2 0.230131
0.1018 3 0.0158555
0.1018 4 0.0113979
0.1018 5 0.00594353
0.1018 6 0.000905885
0.1018 7 0.000217984
0.1018 8 6.39203e-05
0.102 1 0.345993
0.102 2 0.345714
0.102 3 0.0222256
0.102 4 0.0180043
0.102 5 0.0122442
0.102 6 0.00112867
0.102 7 0.000316429
0.102 8 0.000109545
0.102 9 4.0649e-05
0.1022 1 0.424522
0.1022 2 0.424099
0.1022 3 0.028301
0.1022 4 0.0265046
0.1022 5 0.0159237
0.1022 6 0.000500859
0.1022 7 0.000190747
0.1022 8 4.07889e-05
0.1024 1 0.402868
0.1024 2 0.402469
0.1024 3 0.0307454
0.1024 4 0.038668
0.1024 5 0.0109385
0.1024 6 0.00216966
0.1024 7 0.000774632
0.1024 8 0.000220155
0.1024 9 4.70296e-05
0.1026 1 0.31406
0.1026 2 0.313777
0.1026 3 0.0311224
0.1026 4 0.0469455
0.1026 5 0.00715258
0.1026 6 0.00229521
0.1026 7 0.000849924
0.1026 8 0.000288876
0.1026 9 3.14102e-05
0.1028 1 0.217908
0.1028 2 0.217698
0.1028 3 0.0330916
0.1028 4 0.0540227
0.1028 5 0.00585713
0.1028 6 0.00205124
0.1028 7 0.000810375
0.1028 8 0.000242017
0.1028 9 2.95941e-05
0.103 1 0.129347
0.103 2 0.129285
0.103 3 0.0371485
0.103 4 0.0570223
0.103 5 0.00542728
0.103 6 0.00182839
0.103 7 0.000723969
0.103 8 0.000304698
0.103 9 4.23523e-05
0.1032 1 0.050455
0.1032 2 0.0504623
0.1032 3 0.0468781
0.1032 4 0.0261836
0.1032 5 0.00205831
0.1032 6 0.000726004
0.1032 7 0.000289866
0.1032 8 0.00015772
0.1032 9 1.93887e-06
0.1034 1 0.0548451
0.1034 2 0.054843
0.1034 3 0.0629441
0.1034 4 0.0235391
0.1034 5 0.00169409
0.1034 6 0.000804462
0.1034 7 0.000309841
0.1034 8 0.000147411
0.1034 9 6.59081e-06
0.1036 1 0.148674
0.1036 2 0.148562
0.1036 3 0.0837692
0.1036 4 0.0920072
0.1036 5 0.00617418
0.1036 6 0.00176185
0.1036 7 0.00076288
0.1036 8 0.000384784
0.1036 9 2.15837e-05
0.1038 1 0.267893
0.1038 2 0.267752
0.1038 3 0.112229
0.1038 4 0.154144
0.1038 5 0.00963842
0.1038 6 0.00251927
0.1038 7 0.000963536
0.1038 8 0.000491568
0.1038 9 4.78418e-05
0.104 1 0.406704
0.104 2 0.406457
0.104 3 0.146693
0.104 4 0.218539
0.104 5 0.0121509
0.104 6 0.00318308
0.104 7 0.00114838
0.104 8 0.000582928
0.104 9 8.15643e-05
0.1042 1 0.500526
0.1042 2 0.500098
0.1042 3 0.171871
0.1042 4 0.264515
0.1042 5 0.0126537
0.1042 6 0.00327122
0.1042 7 0.0011595
0.1042 8 0.000577453
0.1042 9 6.1492e-05
0.1044 1 0.457517
0.1044 2 0.457185
0.1044 3 0.163587
0.1044 4 0.252397
0.1044 5 0.0102714
0.1044 6 0.00353275
0.1044 7 0.00130055
0.1044 8 0.000623609
0.1044 9 9.12206e-05
0.1046 1 0.341444
0.1046 2 0.341247
0.1046 3 0.141957
0.1046 4 0.208437
0.1046 5 0.00728626
0.1046 6 0.00310336
0.1046 7 0.00127425
0.1046 8 0.000555324
0.1046 9 0.000181234
0.1046 10 3.76202e-05
0.1048 1 0.229826
0.1048 2 0.229684
0.1048 3 0.125251
0.1048 4 0.155447
0.1048 5 0.00476648
0.1048 6 0.00238781
0.1048 7 0.00113698
0.1048 8 0.000410243
0.1048 9 6.86507e-05
0.105 1 0.136289
0.105 2 0.136215
0.105 3 0.118223
0.105 4 0.0865856
0.105 5 0.00305405
0.105 6 0.00163062
0.105 7 0.000775562
0.105 8 0.000252791
0.105 9 7.03395e-05
0.1052 1 0.0687593
0.1052 2 0.0687191
0.1052 3 0.1222
0.1052 4 0.0163763
0.1052 5 0.00622265
0.1052 6 0.00146864
0.1052 7 0.000313851
0.1052 8 8.71085e-05
0.1054 1 0.0949526
0.1054 2 0.0948863
0.1054 3 0.137362
0.1054 4 0.0340093
0.1054 5 0.0056593
0.1054 6 0.00227065
0.1054 7 0.000486994
0.1054 8 0.000181737
0.1054 9 3.47344e-05
0.1056 1 0.200888
0.1056 2 0.200798
0.1056 3 0.167236
0.1056 4 0.127306
0.1056 5 0.00402587
0.1056 6 0.0022209
0.1056 7 0.00104616
0.1056 8 0.000291315
0.1056 9 5.23161e-05
0.1058 1 0.363228
0.1058 2 0.362978
0.1058 3 0.219193
0.1058 4 0.237509
0.1058 5 0.00645929
0.1058 6 0.00335645
0.1058 7 0.00161633
0.1058 8 0.000450656
0.1058 9 2.67726e-05
0.106 1 0.603348
0.106 2 0.602943
0.106 3 0.296202
0.106 4 0.360923
0.106 5 0.010612
0.106 6 0.00489654
0.106 7 0.00213867
0.106 8 0.000786695
0.106 9 0.000137275
0.106 10 1.32618e-05
0.1062 1 0.76754
0.1062 2 0.766879
0.1062 3 0.348604
0.1062 4 0.428907
0.1062 5 0.0140064
0.1062 6 0.00563259
0.1062 7 0.00243946
0.1062 8 0.00103733
0.1062 9 0.000131678
0.1062 10 6.56617e-06
0.1064 1 0.602056
0.1064 2 0.601626
0.1064 3 0.312192
0.1064 4 0.359781
0.1064 5 0.0134039
0.1064 6 0.00520411
0.1064 7 0.00232267
0.1064 8 0.00100565
0.1064 9 0.000122088
0.1064 10 5.25011e-06
0.1066 1 0.398834
0.1066 2 0.39853
0.1066 3 0.257185
0.1066 4 0.24988
0.1066 5 0.0103243
0.1066 6 0.00402154
0.1066 7 0.00191955
0.1066 8 0.000790818
0.1066 9 2.74011e-05
0.1068 1 0.257538
0.1068 2 0.257474
0.1068 3 0.222394
0.1068 4 0.149537
0.1068 5 0.00651783
0.1068 6 0.00293642
0.1068 7 0.0014967
0.1068 8 0.000484926
0.1068 9 2.36569e-05
0.107 1 0.159135
0.107 2 0.159146
0.107 3 0.206628
0.107 4 0.0611775
0.107 5 0.00343509
0.107 6 0.00198719
0.107 7 0.000698762
0.107 8 0.000187376
0.107 9 1.77444e-05
0.1072 1 0.108663
0.1072 2 0.108532
0.1072 3 0.208101
0.1072 4 0.0192832
0.1072 5 0.00443824
0.1072 6 0.00105441
0.1072 7 0.000259243
0.1072 8 9.54645e-05
0.1074 1 0.148709
0.1074 2 0.148676
0.1074 3 0.223776
0.1074 4 0.0442763
0.1074 5 0.00403334
0.1074 6 0.00198731
0.1074 7 0.000659163
0.1074 8 0.000239478
0.1074 9 3.2136e-06
0.1076 1 0.278315
0.1076 2 0.278157
0.1076 3 0.26732
0.1076 4 0.150087
0.1076 5 0.00719951
0.1076 6 0.00328679
0.1076 7 0.00174443
0.1076 8 0.000469676
0.1076 9 2.64844e-05
0.1078 1 0.540657
0.1078 2 0.540218
0.1078 3 0.367802
0.1078 4 0.328471
0.1078 5 0.0165418
0.1078 6 0.00591096
0.1078 7 0.0029024
0.1078 8 0.0012556
0.1078 9 0.000578255
0.1078 10 0.00070803
0.1078 11 0.0008831
0.1078 12 0.00128107
0.1078 13 0.00161476
0.1078 14 0.00251699
0.1078 15 0.00306622
0.1078 16 0.00477877
0.1078 17 0.00639004
0.1078 18 0.0111736
0.1078 19 0.0157177
0.1078 20 0.0185245
0.108 1 1
0.108 2 1
0.108 3 0.638245
0.108 4 0.260776
0.108 5 0.143943
0.108 6 0.338957
0.108 7 0.430712
0.108 8 0.649792
0.108 9 0.69112
0.108 10 0.793085
0.108 11 0.803523
0.108 12 0.814656
0.108 13 0.764904
0.108 14 0.692572
0.108 15 0.713032
0.108 16 0.818791
0.108 17 1
0.108 18 1
0.108 19 1
0.108 20 0.995009
0.1082 1 0.941859
0.1082 2 1
0.1082 3 0.968577
0.1082 4 0.571253
0.1082 5 0.821265
0.1082 6 0.988185
0.1082 7 1
0.1082 8 0.874608
0.1082 9 0.745726
0.1082 10 0.994494
0.1082 11 1
0.1082 12 0.998549
0.1082 13 1
0.1082 14 0.999613
0.1082 15 1
0.1082 16 0.999933
0.1082 17 1
0.1082 18 0.999995
0.1082 19 1
0.1082 20 1
